             Heights (in meters) of the sensors at non-NDBC stations

STATION        SITE    ATMP   ANEMOMETER  TIDE  BAROMETER   WTMP    WATER   WATCH
katp           NA       NA       230      NA       NA       NA       NA       NA      
kbbf           NA       NA       27.7     NA       NA       NA       NA       NA      
kbqx           NA       NA       24.7     NA       NA       NA       NA       NA      
kcha2          NA       NA       NA       NA       NA       NA       NA       NA      
kcmb           NA       NA       90       NA       NA       NA       NA       NA      
kcrh           NA       NA       NA       NA       NA       NA       NA       NA      
kcvw           NA       NA       NA       NA       NA       NA       NA       NA      
kdaa2          4.8      7.8      8.5      NA       6.7      2.9      NA       NA      
kdlp           NA       NA       34.7     NA       NA       NA       NA       NA      
keca2          4.6      7.7      8.2      NA       6.3      3.5      NA       NA      
kehc           NA       NA       NA       NA       NA       NA       NA       NA      
keir           NA       NA       24.7     NA       NA       NA       NA       NA      
kemk           NA       NA       120      NA       NA       NA       NA       NA      
kexa2          3.7      7        7        NA       10.7     NA       NA       NA      
kgbk           NA       NA       58.2     NA       NA       NA       NA       NA      
kgca2          3.6      6.4      6.9      NA       5        3.2      NA       NA      
kghb           NA       NA       110      NA       NA       NA       NA       NA      
kgna           185      NA       NA       NA       NA       NA       NA       NA      
kgry           NA       NA       39.9     NA       NA       NA       NA       NA      
kgul           NA       NA       50.6     NA       NA       NA       NA       NA      
kgvx           NA       NA       NA       NA       NA       NA       NA       NA      
khhv           NA       NA       NA       NA       NA       NA       NA       NA      
khqi           NA       NA       NA       NA       NA       NA       NA       NA      
kikt           NA       NA       124      NA       NA       NA       NA       NA      
kipn           NA       NA       41.1     NA       NA       NA       NA       NA      
klih1          2.7      6.4      6.9      NA       4.4      1.5      NA       NA      
kmdj           NA       NA       90       NA       NA       NA       NA       NA      
kmis           NA       NA       85       NA       NA       NA       NA       NA      
kmiu           NA       NA       NA       NA       NA       NA       NA       NA      
kmyt           NA       NA       32.3     NA       NA       NA       NA       NA      
kmzg           NA       NA       26.2     NA       NA       NA       NA       NA      
knoh1          NA       NA       NA       NA       NA       NA       12       NA      
knsw3          176      16.2     20       NA       NA       NA       NA       NA      
kopm           NA       NA       NA       NA       NA       NA       NA       NA      
kp53           NA       NA       NA       NA       NA       NA       NA       NA      
kp58           179      NA       NA       NA       NA       NA       NA       NA      
kp59           NA       NA       NA       NA       NA       NA       NA       NA      
kptn6          2.1      4        8.6      NA       4.9      1        NA       NA      
kptv2          2.6      NA       7.2      NA       -1.5     1.5      NA       NA      
kscf           NA       NA       24.7     NA       NA       NA       NA       NA      
kspr           NA       75       NA       NA       NA       NA       NA       NA      
ksqe           NA       NA       NA       NA       NA       NA       NA       NA      
kstz           NA       NA       89       NA       NA       NA       NA       NA      
kvaf           NA       NA       50.6     NA       NA       NA       NA       NA      
kvbs           NA       NA       22.9     NA       NA       NA       NA       NA      
kvky           NA       NA       115      NA       NA       NA       NA       NA      
kvnp           NA       NA       86       NA       NA       NA       NA       NA      
kvoa           NA       NA       160      NA       NA       NA       NA       NA      
kvqt           NA       NA       90       NA       NA       NA       NA       NA      
kwhh1          2.3      6.4      8.2      NA       3.9      1.6      NA       NA      
kwjp8          1.8      3.3      8        NA       3.5      2.3      NA       NA      
kwnw3          179.3    6.4      9.3      NA       181.4    NA       NA       NA      
kxih           NA       NA       NA       NA       NA       NA       NA       NA      
kxpy           NA       NA       30       NA       NA       NA       NA       NA      
kywf1          2.2      3        15       NA       4.6      2.4      NA       NA      
labl1          NA       NA       9.1      NA       NA       NA       NA       NA      
lamv3          1.1      2.6      NA       NA       3        0.8      NA       NA      
lapw1          3.1      7.8      7.7      NA       6.9      2.1      NA       NA      
lbrf1          0        NA       NA       NA       NA       1.5      NA       NA      
lbsf1          0        NA       NA       NA       NA       1.5      NA       NA      
lciy2          0        5.9      5.9      NA       5.9      4.6      6.7      NA      
lcll1          3.5      4.9      NA       NA       8.2      0.5      NA       NA      
lcna2          6.5      6.5      7.5      NA       6.5      NA       NA       NA      
ldlc3          0        20       20       NA       20       NA       NA       NA      
ldtm4          178.4    6.3      7.7      NA       179.5    NA       NA       NA      
lixa2          9.1      3        3        NA       12.2     NA       NA       NA      
ljac1          9.3      7.2      8.2      NA       11.3     3.4      NA       NA      
ljpc1          0        6.1      20.2     NA       NA       NA       6.6      NA      
lkpl1          0        NA       13       NA       NA       NA       NA       NA      
lkwf1          5.9      4.5      6        NA       7.1      1.6      NA       NA      
llbp7          NA       6        6.5      NA       NA       1.7      NA       NA      
lmbv4          NA       NA       NA       NA       9.1      NA       NA       NA      
lmdf1          0        NA       NA       NA       NA       1.5      NA       NA      
lmfs1          107.9    3        9        NA       109.4    NA       NA       NA      
lmrf1          0        NA       NA       NA       NA       1.5      NA       NA      
lmss1          23.16    3        9        NA       24.66    NA       NA       NA      
lndc1          3        3.4      7.6      NA       4.6      NA       NA       NA      
lopl1          0        NA       57.9     NA       40.5     NA       NA       NA      
lopw1          7.9      6.5      8.8      NA       9.3      4.2      NA       NA      
loro1          192.6    2.4      2.4      NA       195      NA       NA       NA      
lpnm4          177.9    5.5      9.2      NA       179.5    6.4      NA       NA      
lprp4          0        6.5      6.5      NA       6.5      -1.1     6.5      NA      
lpwa2          2.5      8.2      6.5      NA       10.7     NA       NA       NA      
lrif1          0        NA       NA       NA       NA       1.5      NA       NA      
lrkf1          0        NA       NA       NA       NA       1.5      NA       NA      
lscm4          178.5    NA       NA       NA       NA       NA       NA       NA      
lsio3          0        NA       NA       NA       NA       7.9      NA       NA      
lsnf1          0        NA       NA       NA       NA       1.5      NA       NA      
ltbv3          3.1      3.8      6.6      NA       5.1      1.5      NA       NA      
ltjf1          4.1      2.7      NA       NA       NA       NA       NA       NA      
ltqm2          NA       NA       NA       NA       NA       NA       NA       NA      
ltrm4          178.6    5.2      10.1     NA       180.5    4.8      NA       NA      
luit2          0        NA       NA       NA       NA       NA       NA       NA      
luml1          1        NA       13.2     NA       NA       1.5      NA       NA      
lwsd1          2.6      8        9.5      NA       5.2      1.7      NA       NA      
lwtv2          2        3.3      6.4      NA       3.1      5        NA       NA      
lybt2          0        NA       NA       NA       NA       NA       NA       NA      
macm4          179.5    4.9      10.4     NA       181.2    5.6      NA       NA      
maqt2          NA       NA       NA       NA       NA       NA       NA       NA      
maxt2          3.5      4        4        NA       4        NA       NA       NA      
mbet2          0        12       12       NA       11       1        NA       NA      
mbla1          0        7.34     14.2     NA       6.38     1        NA       NA      
mbpa1          3.4      2.1      NA       NA       NA       NA       NA       NA      
mbrm4          178.6    3.6      NA       NA       180.3    NA       NA       NA      
mbxc1          NA       NA       NA       NA       NA       NA       NA       NA      
mcga1          2.2      6.6      7        NA       3.4      2.6      NA       NA      
mcgm4          186.5    5.1      8.6      NA       187.8    NA       NA       NA      
mcyf1          0        NA       NA       NA       NA       2        NA       NA      
mcyi3          176      18.3     21.3     NA       193.8    NA       NA       NA      
mdkf1          0        NA       NA       NA       NA       1.5      NA       NA      
meem4          178      3.3      10       NA       179.5    NA       NA       NA      
meyc1          2.4      7.9      8.5      NA       5.5      2.1      NA       NA      
mgip4          0.9      2.8      6.6      NA       2.3      0        NA       NA      
mgpt2          4.3      3        3.2      NA       5.3      1.6      NA       NA      
mgzp4          3.1      5        8.4      NA       3.1      2.1      NA       NA      
mhpa1          0        4.15     8.5      NA       1.85     1.2      NA       NA      
mhrn6          2.6      NA       46       NA       NA       NA       NA       NA      
misc3          0        NA       16       NA       NA       NA       NA       NA      
misn6          0        NA       16       NA       NA       NA       NA       NA      
misp4          1.3      4.6      NA       NA       2.7      0.5      NA       NA      
mist2          3.5      4.7      5.6      NA       1.2      NA       NA       NA      
mkgm4          179.3    6.1      24.4     NA       180.9    NA       NA       NA      
mlsc1          3.05     NA       10.4     NA       NA       NA       NA       NA      
mlto3          NA       NA       7        NA       NA       NA       NA       NA      
mlww3          176      9.1      12.2     NA       NA       NA       NA       NA      
mnmm4          178.7    4.1      10.5     NA       179.6    5        NA       NA      
mnpv2          2.9      2.9      5.8      NA       3.8      1.3      NA       NA      
mokh1          NA       2.8      10       NA       2.8      1.2      NA       NA      
mqtt2          4.8      3.9      7.9      NA       8.7      -1.7     NA       NA      
mrcp1          2.4      3.9      NA       NA       3.5      6.4      NA       NA      
mrho1          176      3.7      9.5      NA       177.5    4        NA       NA      
mrna2          3        NA       4        NA       NA       NA       NA       NA      
mros1          4.1      3.7      6.9      NA       5.2      4.1      NA       NA      
mrsl1          0        20       20       NA       12       2        NA       NA      
mrya2          4        NA       4        NA       NA       NA       NA       NA      
msg10          NA       1        1        NA       1        NA       NA       NA      
msg12          NA       1        1        NA       1        NA       NA       NA      
msg14          NA       1        1        NA       1        NA       NA       NA      
mtbf1          0        4.9      6.7      NA       4.9      NA       NA       NA      
mtkn6          2.1      2        NA       NA       3.2      2        NA       NA      
mtyc1          2.4      7.9      8.5      NA       5.5      2.1      NA       NA      
mukf1          0        NA       NA       NA       NA       1.5      NA       NA      
mvxa2          7.6      11.9     11.9     NA       19.5     NA       NA       NA      
mxxa2          5.2      12.2     12.2     NA       17.4     NA       NA       NA      
mypf1          5.5      2.7      5.7      NA       7        1.8      NA       NA      
myxc1          NA       NA       NA       NA       NA       NA       NA       NA      
mzxc1          4.1      3.7      6.4      NA       5.9      -1.9     NA       NA      
nabm4          178      3        10       NA       180      NA       NA       NA      
naqr1          NA       NA       NA       NA       NA       NA       NA       NA      
naxr1          7.2      10       10       NA       8.7      NA       NA       NA      
nbba3          328.574  3        3        NA       330.574  0.5      NA       NA      
nblp1          4.3      3.6      6.4      NA       6        1.1      NA       NA      
ncdv2          5.494    4.83     8.31     NA       8.908    3.09     NA       NA      
ncht2          NA       NA       NA       NA       NA       NA       NA       NA      
ncsc3          0        NA       16       NA       NA       NA       NA       NA      
neaw1          3.2      2.32     NA       NA       2.87     1.19     NA       NA      
nfbf1          0        3.4      5.5      3.9      3.4      0.6      NA       NA      
nfdf1          3        8.6      8.6      NA       6.1      NA       NA       NA      
nglt2          0        NA       10.7     NA       NA       NA       NA       NA      
nian6          181.8    5.8      NA       NA       175.3    NA       NA       NA      
niqs1          NA       NA       NA       NA       NA       NA       NA       NA      
niws1          0        3.7      4.6      NA       1.2      NA       NA       NA      
nkla2          NA       NA       NA       NA       NA       NA       NA       NA      
nkta2          7.9      3.4      12.4     NA       9        0.6      NA       NA      
nkxa2          12.2     3        3        NA       15.2     NA       NA       NA      
nlec1          0        NA       NA       NA       NA       NA       NA       NA      
nlma3          197.206  3        3        NA       199.206  0.5      NA       NA      
nlnc3          2.4      3.2      8.2      NA       3.9      1.4      NA       NA      
nmta2          4.9      4        7.4      NA       6.5      5        NA       NA      
noqn7          NA       NA       NA       NA       NA       NA       NA       NA      
nosc3          0        NA       16       NA       NA       NA       NA       NA      
noxn7          4.88     2.39     3.68     NA       6.63     NA       NA       NA      
npdw3          178      10       10       NA       NA       NA       NA       NA      
npsf1          3.1      6        6.5      NA       4.8      1.3      NA       NA      
nrrf1          NA       NA       NA       NA       NA       1.5      NA       NA      
nstp6          1.8      9.8      10.7     NA       4.7      2.2      NA       NA      
ntbc1          2.6      12.4     13.2     NA       8.7      NA       NA       NA      
ntkm3          2.2      3.2      8.5      NA       4        0.7      NA       NA      
nuet2          0        NA       NA       NA       NA       NA       NA       NA      
nwcl1          1.7      5.6      9.9      NA       4.3      0.6      NA       NA      
nwhc3          3        3.6      6.7      NA       4.7      5.4      NA       NA      
nwpr1          2.2      3.5      8.4      NA       3.3      1.3      NA       NA      
nwst2          NA       NA       NA       NA       NA       NA       NA       NA      
nwwh1          1.5      1.9      7.1      NA       2.8      1.7      NA       NA      
obgn6          76       3.6      NA       NA       77.1     5        NA       NA      
obla1          3        8.9      NA       NA       7.5      2.6      NA       NA      
obxc1          1.9      4        NA       NA       NA       NA       NA       NA      
ocgn4          5        NA       7        NA       NA       NA       NA       NA      
ocim2          2        2.4      8.5      NA       3.1      3.7      NA       NA      
ocpn7          NA       NA       12.2     NA       NA       1        7        NA      
ocsm2          -11      NA       NA       NA       NA       NA       11.5     NA      
ofpn6          0        NA       16       NA       NA       NA       NA       NA      
ohbc1          NA       NA       NA       NA       5.1      2.1      NA       NA      
oksi2          179      NA       NA       NA       NA       NA       NA       NA      
okxc1          NA       3.4      7.6      NA       NA       NA       NA       NA      
olcn6          75       8        10       NA       83       NA       NA       NA      
olsa2          16.6     7.8      8.4      NA       7.3      NA       NA       NA      
omhc1          NA       NA       6.7      NA       NA       NA       NA       NA      
oouh1          1.6      3.4      7.1      NA       3.5      1.5      NA       NA      
optf1          11.1     3.2      6.7      NA       1.6      2.9      NA       NA      
orin7          0.8      5.2      6.7      NA       4.1      0.8      NA       NA      
osgn6          78       10.5     14.9     NA       78.2     NA       NA       NA      
otnm4          186      2.1      10       NA       186.5    NA       NA       NA      
ovia2          0        NA       NA       NA       NA       3.2      NA       NA      
owqo1          NA       NA       NA       NA       NA       NA       NA       NA      
owxo1          184.1    1.8      10       NA       185.6    NA       NA       NA      
pacf1          2.1      2.3      8.2      NA       5.5      1.5      NA       NA      
pact2          0        NA       10.7     NA       NA       NA       NA       NA      
paxa2          13.7     7.3      7.3      NA       18.9     NA       NA       NA      
pbfw1          1.83     2        3        NA       3.33     NA       NA       NA      
pblw1          NA       NA       NA       NA       NA       NA       NA       NA      
pbpa2          3        1.5      6.7      NA       NA       NA       NA       NA      
pcbf1          7.9      3.3      8.6      NA       9.1      NA       NA       NA      
pcgt2          0        NA       NA       NA       NA       NA       NA       NA      
pclf1          2.8      2.5      6.8      NA       4        1.7      NA       NA      
pclm4          196      2.7      10       NA       198.4    NA       NA       NA      
pcnt2          0        NA       9        NA       NA       NA       NA       NA      
pcoc1          2.8      7.7      8.4      NA       4.5      0.3      NA       NA      
pegf1          NA       NA       NA       NA       NA       NA       NA       NA      
pfdc1          NA       NA       10.7     NA       NA       NA       NA       NA      
pfxc1          NA       22.9     22.9     NA       NA       NA       NA       NA      
pgbp7          12.8     NA       10.5     NA       14.3     NA       NA       NA      
pgxa2          6.1      4.6      4.6      NA       10.7     NA       NA       NA      
phbp1          3.5      2        NA       NA       5.3      2.2      NA       NA      
pill1          2.3      4.3      9.5      NA       5.8      1.6      NA       NA      
pkbw3          189      2.7      2.7      NA       191.7    NA       NA       NA      
pkyf1          0        NA       NA       NA       NA       1.5      NA       NA      
plsp4          NA       3.4      6.4      NA       1.5      NA       NA       NA      
plxa2          3.8      7.9      8.5      NA       5.6      4        NA       NA      
pmaf1          2.4      5        NA       NA       2.7      3.4      NA       NA      
pmnt2          0        NA       NA       NA       NA       NA       NA       NA      
pmoa2          3.6      7.3      13.2     NA       5.4      1.9      NA       NA      
pngw3          184      3        10       NA       185.9    NA       NA       NA      
pnlm4          179      6.5      10.3     NA       180.2    4.6      NA       NA      
pnlm6          0        NA       NA       NA       NA       1.3      NA       NA      
poro3          6.4      8.7      9.1      NA       8        1.3      NA       NA      
port2          0        NA       10.7     NA       NA       NA       NA       NA      
ppta1          0        5.42     12.23    NA       2.36     1.3      NA       NA      
pptm2          NA       NA       NA       NA       NA       NA       NA       NA      
ppxc1          NA       NA       NA       NA       NA       NA       NA       NA      
prda2          0        23.68    NA       NA       4.8      3.3      NA       NA      
prim4          184      NA       34       NA       NA       NA       NA       NA      
prjc1          NA       NA       30.5     NA       NA       NA       NA       NA      
prta2          30       1.5      6.1      NA       31.5     NA       NA       NA      
prto3          NA       NA       NA       NA       NA       NA       0.5      NA      
prur1          1.7      2.2      NA       NA       NA       NA       NA       NA      
pryc1          0        7.9      8.7      NA       4.6      1.5      NA       NA      
psbc1          0        3.4      7.6      NA       NA       NA       NA       NA      
psbm1          6.7      3.6      7.1      NA       6.3      0.9      NA       NA      
pscm4          190      3.3      10       NA       191.8    NA       NA       NA      
pslc1          0        12.7     13.6     NA       11.6     3.5      NA       NA      
pstl1          3.6      2.5      20.3     NA       4.7      5.7      NA       NA      
pstn6          179.18   4.2      NA       NA       180.3    NA       NA       NA      
psxc1          NA       NA       30.5     NA       NA       NA       NA       NA      
ptaw1          3.8      4.6      12.2     NA       5.5      2.9      NA       NA      
ptbm6          NA       2.5      4.6      NA       1.5      NA       NA       NA      
ptcr1          12       5        8.8      NA       NA       NA       NA       NA      
ptim4          185      6.6      8.9      NA       186.5    NA       NA       NA      
ptit2          3.2      2.1      8.4      NA       4        -0.3     NA       NA      
ptjn6          0        NA       16       NA       NA       NA       NA       NA      
ptla2          3        NA       4        NA       NA       NA       NA       NA      
ptoa1          4.3      2.1      NA       NA       NA       NA       NA       NA      
ptrf1          0        4.8      10.1     4.2      4.8      NA       NA       NA      
ptrp4          NA       NA       15       NA       NA       NA       NA       NA      
ptww1          5.1      2.4      8.9      NA       5.1      2.8      NA       NA      
pvdr1          3.869    2.62     7.26     NA       5.38     NA       NA       NA      
pvgf1          3        3.5      3.5      NA       3.5      1.65     NA       NA      
pwaw3          178      2.1      10       NA       179.8    NA       NA       NA      
pxac1          NA       NA       27.4     NA       NA       NA       NA       NA      
pxoc1          0        15.6     16.2     NA       NA       NA       NA       NA      
pxsc1          1.54     4        NA       NA       NA       NA       NA       NA      
qptr1          1.6      4.4      7        NA       3.1      6.1      NA       NA      
rarm6          0        2.1      22.9     NA       4.6      NA       NA       NA      
rckm4          179.6    NA       8.2      NA       179.8    5.6      NA       NA      
rcmc1          2.9      6.3      7.1      NA       4.5      1.3      NA       NA      
rcpt2          1.4      2.2      6.1      NA       3        1.3      NA       NA      
rcrn6          76.7     4.1      NA       NA       78.4     NA       NA       NA      
rcyf1          NA       NA       NA       NA       NA       NA       NA       NA      
rdda2          7.3      9.3      12.7     NA       15.6     3.1      NA       NA      
rdyd1          2.3      6.6      NA       NA       5        0.8      NA       NA      
rixa2          13.7     2.7      2.7      NA       16.5     NA       NA       NA      
rkqf1          NA       NA       NA       NA       NA       NA       NA       NA      
rkxf1          3        10       18.4     NA       4.3      NA       NA       NA      
rlit2          0        NA       NA       NA       NA       NA       NA       NA      
rlot2          0        NA       10.7     NA       NA       NA       NA       NA      
robn4          0        20.8     21       NA       NA       NA       NA       NA      
rplv2          0        NA       16.9     NA       4.9      NA       NA       NA      
rprn6          75       9        10       NA       83       NA       NA       NA      
rsjt2          0        NA       10       NA       4        NA       NA       NA      
rtat2          0        NA       10.7     NA       NA       NA       NA       NA      
rtot2          0        NA       20       NA       NA       NA       NA       NA      
rtyc1          3.1      6.9      7.6      NA       4.9      5.3      NA       NA      
ryec1          NA       NA       NA       NA       NA       NA       NA       NA      
sacv4          NA       9        9        NA       0        NA       NA       NA      
sapf1          1.5      6.7      7.2      NA       4.5      3.5      NA       NA      
saqg1          NA       NA       NA       NA       NA       NA       NA       NA      
saxg1          4.57     3        10       NA       5.57     NA       NA       NA      
sbbn2          328.574  3        3        NA       330.574  0.5      NA       NA      
sbeo3          3.4      8.3      9        NA       4.9      2.6      NA       NA      
sblf1          NA       NA       NA       NA       NA       NA       NA       NA      
sblm4          180      10.3     13       NA       188.1    NA       NA       NA      
sbpt2          2.1      2.7      5.8      NA       3.7      -2       NA       NA      
scis1          NA       NA       NA       NA       NA       NA       NA       NA      
scld1          NA       NA       NA       NA       NA       NA       NA       NA      
scqc1          NA       NA       NA       NA       NA       NA       NA       NA      
scqn6          NA       NA       NA       NA       NA       NA       NA       NA      
scsn6          0        NA       16       NA       NA       NA       NA       NA      
scxa2          15.2     2.4      2.4      NA       17.7     NA       NA       NA      
sdbc1          0        NA       NA       NA       4.5      2.3      NA       NA      
sdhn4          1.9      5.1      5.5      NA       2.4      0.5      NA       NA      
sdia2          4        1.5      3.1      NA       NA       NA       NA       NA      
sdrt2          0        NA       10.1     NA       NA       NA       NA       NA      
secg1          0        19       35       NA       19       NA       NA       NA      
sefo3          0        NA       NA       NA       NA       0.3      NA       NA      
seqa2          NA       NA       NA       NA       NA       NA       NA       NA      
seto3          0        NA       NA       NA       NA       2.4      NA       NA      
sfxc1          2.74     7.5      7.5      NA       5.24     NA       NA       NA      
sgnt2          NA       NA       NA       NA       NA       NA       NA       NA      
sgrn4          0        NA       10       NA       NA       NA       9        NA      
shbl1          0        15       15.6     NA       8.9      1        NA       NA      
shpf1          0        11.9     5.7      NA       5.4      0.6      NA       NA      
shxa2          4.6      10.7     10.7     NA       15.2     NA       NA       NA      
sipf1          10.06    0.3      1        NA       0.3      NA       8.53     NA      
sipm6          0        NA       11       NA       NA       NA       NA       NA      
sisa2          15.25    1.5      10       NA       NA       NA       NA       NA      
sjnp4          1.3      2.8      5.7      NA       3        3.8      NA       NA      
sjom4          182      3.3      10       NA       184.1    NA       NA       NA      
sjsn4          6.3      3        14.8     NA       7.4      3.8      NA       NA      
skmg1          0        50       50       NA       50       NA       NA       NA      
skta2          6.4      4        NA       NA       8.2      3.4      NA       NA      
skxa2          4.6      10.1     10.1     NA       14.6     NA       NA       NA      
slim2          1.5      NA       NA       NA       NA       1.8      NA       NA      
slmn2          197.206  3        3        NA       199.206  0.5      NA       NA      
sloo3          NA       NA       NA       NA       NA       NA       NA       NA      
slpl1          0        NA       7.2      NA       NA       NA       NA       NA      
slvm5          195      2.7      10       NA       196.8    NA       NA       NA      
slxa2          6.7      18       18       NA       24.1     NA       NA       NA      
sm058          NA       NA       NA       NA       NA       NA       NA       NA      
smbs1          NA       NA       NA       NA       NA       NA       NA       NA      
smoc1          NA       NA       NA       NA       NA       NA       NA       NA      
snda2          3.6      6.4      6.9      NA       5.3      2.4      NA       NA      
sndp5          2.2      2.1      NA       NA       4        0.8      NA       NA      
snsn7          NA       NA       NA       NA       NA       NA       NA       NA      
soqo3          NA       NA       NA       NA       NA       NA       NA       NA      
sosn6          0        NA       16       NA       NA       NA       NA       NA      
spag1          0        50       50       NA       50       NA       NA       NA      
spll1          0        10       10       NA       3        1        NA       NA      
sptm4          184      NA       13       NA       NA       NA       NA       NA      
sraw1          NA       NA       NA       NA       NA       0        NA       NA      
srbv3          0        6.5      6.5      NA       6.5      -1.7     6.1      NA      
sref1          NA       NA       NA       NA       NA       1.5      NA       NA      
srfw1          NA       NA       NA       NA       NA       2.5      NA       NA      
srlm4          177      NA       30       NA       NA       NA       NA       NA      
ssbn7          0        NA       NA       NA       NA       9.75     9.75     NA      
stxa2          10.7     9.4      9.4      NA       20.1     NA       NA       NA      
svnm4          176      13.7     16.8     NA       NA       NA       NA       NA      
swla2          4.7      NA       NA       NA       NA       2.7      NA       NA      
swpm4          184.6    6.5      9.4      NA       186.3    2.8      NA       NA      
swpv2          3.6      NA       NA       NA       4.1      1.3      NA       NA      
sxhw3          184      2.7      10       NA       187      NA       NA       NA      
syww3          180      3        3        NA       NA       NA       NA       NA      
taml1          0        NA       10       NA       NA       NA       NA       NA      
tano3          0        NA       NA       NA       NA       8.4      NA       NA      
taqt2          0        1        NA       NA       NA       0.4      NA       NA      
tarf1          0        5.7      7        5.4      5.7      NA       NA       NA      
tawm4          183      1.8      10       NA       185.3    NA       NA       NA      
tbim4          175.9    6.1      10.7     NA       NA       NA       NA       NA      
tbyf1          NA       NA       NA       NA       NA       1.5      NA       NA      
tcbm2          3        4.8      6.7      NA       4.8      4.4      NA       NA      
tcmw1          4.1      NA       6.8      NA       NA       NA       NA       NA      
tcnw1          4.1      3.8      NA       NA       4.9      1.4      NA       NA      
tcvf1          0        NA       NA       NA       NA       1.5      NA       NA      
tdpc1          NA       NA       NA       NA       NA       NA       NA       NA      
tesl1          0        11.1     12.5     NA       8.5      3.9      NA       NA      
tfblk          NA       NA       NA       NA       NA       NA       NA       NA      
thlo1          173.5    14       14.9     NA       NA       NA       NA       NA      
thrf1          0        NA       NA       NA       NA       1.5      NA       NA      
thro1          176.2    4.9      26.2     NA       177.7    NA       NA       NA      
tibc1          5        2        10       NA       6        1        NA       NA      
tiqc1          NA       NA       NA       NA       NA       NA       NA       NA      
tixc1          4        2        3.5      NA       5.5      NA       NA       NA      
tkea2          5        3        3        NA       NA       NA       NA       NA      
tkpn6          NA       1.94     8.94     NA       NA       7.011    NA       NA      
tlbo3          0        16.4     17.9     NA       8.3      2.1      NA       NA      
tnso3          NA       NA       NA       NA       NA       NA       0.1      NA      
tokw1          3        6.7      8.1      NA       4.9      1.3      NA       NA      
tpaf1          0        NA       22.9     NA       NA       NA       NA       NA      
tpbn4          2.2      4.5      NA       NA       4.4      1.4      NA       NA      
tpef1          0        NA       NA       NA       NA       1.5      NA       NA      
trbl1          3.05     NA       13.9     NA       NA       2        NA       NA      
trdf1          3.5      2.5      6.7      NA       5.2      1.3      NA       NA      
trrf1          0        NA       NA       NA       NA       1.5      NA       NA      
tshf1          2.1      NA       11.3     NA       NA       NA       NA       NA      
txpt2          0        11.6     12.5     NA       11.4     0.52     NA       NA      
tybg1          0        32       34       NA       32       NA       NA       NA      
ulam6          0        NA       NA       NA       NA       -2.4     NA       NA      
ulra2          5.0064   9.5      9.74     NA       8.957    6.3564   NA       NA      
unla2          3        7.5      11       NA       4.1      0        NA       NA      
upbc1          0        NA       100      NA       NA       NA       NA       NA      
vakf1          1.7      5        10.2     NA       4.5      1.8      NA       NA      
vbba3          328.574  3        3        NA       330.574  0.5      NA       NA      
vcaf1          3.1      1.7      6.5      NA       4.4      1.5      NA       NA      
vcat2          0        NA       NA       NA       NA       NA       NA       NA      
vcva2          3        8        8.5      NA       5.5      3        NA       NA      
vdza2          4.6      8.1      8.6      NA       6.6      2        NA       NA      
verv4          0        9.1      9.1      NA       0        NA       NA       NA      
vmsv2          NA       NA       5        NA       NA       NA       NA       NA      
vqsp4          NA       3.4      6.4      NA       NA       NA       NA       NA      
wahv2          1.5      5.4      7        NA       3.9      0.2      NA       NA      
wakp8          3.6      4.9      6.2      NA       4.8      1        NA       NA      
waqm3          NA       NA       NA       NA       NA       NA       NA       NA      
wasd2          2.2      2.6      9        NA       3.4      2.7      NA       NA      
wats1          85.6     1.3      3.1      NA       86.6     NA       NA       NA      
wavm6          NA       NA       NA       NA       NA       NA       NA       NA      
waxm3          10.4     9.5      10       NA       11.9     NA       NA       NA      
wbya1          0        NA       NA       NA       NA       8.4      NA       NA      
wdel1          0        41       41       NA       41       NA       107.9    NA      
wdsv2          NA       2.9      NA       NA       NA       NA       NA       NA      
wdyo3          NA       NA       NA       NA       NA       2.4      NA       NA      
webm1          NA       NA       NA       NA       NA       NA       NA       NA      
welm1          3.5      3.9      7.2      NA       4.8      1.8      NA       NA      
weqm1          NA       NA       NA       NA       NA       NA       NA       NA      
wexm1          18.62    3.05     10.06    NA       20.14    NA       NA       NA      
wfpm4          188.67   2.13     16.76    NA       190.19   NA       NA       NA      
whoi2          NA       NA       NA       NA       NA       NA       12       NA      
whri2          180      7.9      9        NA       187.8    NA       NA       NA      
wiwf1          0        NA       NA       NA       NA       1.5      NA       NA      
wkqa1          NA       NA       NA       NA       NA       NA       NA       NA      
wkxa1          3.35     5        7.6      NA       8.15     NA       NA       NA      
wlon7          1.5      5.9      NA       NA       3.6      0.9      NA       NA      
wndv2          NA       NA       NA       NA       NA       NA       NA       NA      
wnem4          177.9    6.4      11.8     NA       179.4    6.9      NA       NA      
wplf1          0        NA       NA       NA       NA       1.5      NA       NA      
wptw1          3.1      7.3      26.8     NA       8        1.9      NA       NA      
wrbf1          0        NA       NA       NA       NA       1.5      NA       NA      
wslm4          177      NA       43       NA       36.2     NA       NA       NA      
wwef1          0        NA       NA       NA       NA       1.5      NA       NA      
wycm6          0        9.3      9.9      NA       8.5      0.2      NA       NA      
yabp4          NA       3.4      6.4      NA       NA       NA       NA       NA      
yata2          6.6      NA       NA       NA       13.7     10.9     NA       NA      
ygnn6          73       6        10       NA       75.3     NA       NA       NA      
ykrv2          NA       NA       NA       NA       NA       NA       NA       NA      
yktv2          3.7      3.9      9.6      NA       5.6      3.1      NA       NA      
yrsv2          11       3.5      3.5      NA       14.5     NA       NA       NA      
